Report Generated by : Nilesh
Report generated on : 4/17/2019 11:22:57 AM
<th>,HostName,</th>,<th>,Software,</th>,<th>,Installation Date,</th>,<th>,Version,</th>,<th>,Size,</th>
<tr>,<td>,localhost,</td>,<td>,Microsoft .NET Core Host - 3.0.0 Preview 3 (x64),</td>,<td>,11/03/2019,</td>,<td>,24.0,</td>,<td>,0.33 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,HP Client Security Manager,</td>,<td>,09/01/2015,</td>,<td>,8.3,</td>,<td>,186.78 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Microsoft Silverlight,</td>,<td>,17/01/2019,</td>,<td>,5.1,</td>,<td>,100.42 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Office 16 Click-to-Run Licensing Component,</td>,<td>,04/04/2019,</td>,<td>,16.0,</td>,<td>,13.93 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Office 16 Click-to-Run Extensibility Component 64-bit Registration,</td>,<td>,04/04/2019,</td>,<td>,16.0,</td>,<td>,1.5 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.21005,</td>,<td>,09/01/2015,</td>,<td>,12.0,</td>,<td>,11.51 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Microsoft .NET Framework 4.7.2,</td>,<td>,09/01/2015,</td>,<td>, ,</td> ,<td>,38.8 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Microsoft Visual Studio 2010 Tools for Office Runtime (x64),</td>,<td>,09/01/2018,</td>,<td>,10.0,</td>,<td>,4.24 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Microsoft System CLR Types for SQL Server vNext CTP1.6,</td>,<td>,11/03/2019,</td>,<td>,15.0,</td>,<td>,6.28 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Microsoft Visual C++ 2017 X64 Additional Runtime - 14.16.27024,</td>,<td>,11/03/2019,</td>,<td>,14.16,</td>,<td>,11.88 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Python 3.6.6 pip Bootstrap (64-bit),</td>,<td>,31/07/2018,</td>,<td>,3.6,</td>,<td>,0.24 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Microsoft ASP.NET Core 3.0.0 Preview 3 Build 19153-02 Targeting Pack (x64),</td>,<td>,11/03/2019,</td>,<td>,3.0,</td>,<td>,16.34 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.21005,</td>,<td>,09/01/2015,</td>,<td>,12.0,</td>,<td>,2.47 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Internet Explorer (Enable DEP),</td>,<td>,09/01/2015,</td>,<td>,.,</td>,<td>, ,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Microsoft Visual C++ 2005 Redistributable (x64),</td>,<td>,26/12/2017,</td>,<td>,8.0,</td>,<td>,0.56 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Validity Fingerprint Sensor Driver,</td>,<td>,09/01/2015,</td>,<td>,4.5,</td>,<td>,35.08 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Microsoft Visual Studio Team Foundation Server 2017 Update 9 Office Integration Language Pack (x64) - ENU,</td>,<td>,11/03/2019,</td>,<td>,15.129,</td>,<td>,0.81 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Intel(R) Management Engine Components,</td>,<td>,09/01/2015,</td>,<td>,1.0,</td>,<td>,0.88 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Microsoft .NET Core Targeting Pack - 3.0.0 Preview 3 (x64),</td>,<td>,11/03/2019,</td>,<td>,24.0,</td>,<td>,22.25 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Python 3.6.6 Development Libraries (64-bit),</td>,<td>,31/07/2018,</td>,<td>,3.6,</td>,<td>,2.29 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Node.js,</td>,<td>,16/09/2018,</td>,<td>,8.12,</td>,<td>,47.95 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Python 3.6.6 Test Suite (64-bit),</td>,<td>,31/07/2018,</td>,<td>,3.6,</td>,<td>,19.64 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030,</td>,<td>,23/02/2018,</td>,<td>,11.0,</td>,<td>,1.95 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Intel(R) Management Engine Components,</td>,<td>,09/01/2015,</td>,<td>,10.0,</td>,<td>,1.41 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,icecap_collection_x64,</td>,<td>,11/03/2019,</td>,<td>,15.8,</td>,<td>,5.4 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,MySQL Workbench 6.3 CE,</td>,<td>,13/04/2018,</td>,<td>,6.3,</td>,<td>,148.06 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Python 3.6.6 Utility Scripts (64-bit),</td>,<td>,31/07/2018,</td>,<td>,3.6,</td>,<td>,0.73 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Microsoft .NET Core Runtime - 3.0.0 Preview 3 (x64),</td>,<td>,11/03/2019,</td>,<td>,24.0,</td>,<td>,64.29 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Microsoft Visual C++ 2017 X64 Minimum Runtime - 14.16.27024,</td>,<td>,11/03/2019,</td>,<td>,14.16,</td>,<td>,2.17 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Microsoft .NET Core SDK 3.0.100 - preview3 (x64),</td>,<td>,11/03/2019,</td>,<td>,12.0,</td>,<td>,192.83 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,AMD Settings - Branding,</td>,<td>,31/10/2018,</td>,<td>,1.0,</td>,<td>,0.03 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Microsoft ASP.NET Core 3.0.0 Preview 3 Build 19153-02 Shared Framework (x64),</td>,<td>,11/03/2019,</td>,<td>,3.0,</td>,<td>,18.22 MB,</td>,</tr>
<tr>,<td>,localhost,</td>,<td>,Intel(R) Management Engine Components,</td>,<td>,09/01/2015,</td>,<td>,1.0,</td>,<td>,20.05 MB,</td>,</tr>
